Grade,Subject,theta,StandardErrorTheta,se,CAP,RawScore,scaledscore,perflevel,GrowthTheta,Information,GrowthThetaSe
06,mat,.33990160340431,.240296782455086,.240296782455086,0,37,242,3,.298551236208969,17.3182533474489,.286283498217413
06,mat,.416952862046576,.239778226936554,.239778226936554,0,38,244,3,.390348153507625,17.3932408620067,.285665704311274
06,mat,.495289473745908,.239782543874812,.239782543874812,0,39,246,3,.483676407871479,17.3926145873014,.285670847402137
06,mat,.575302690973961,.240360834278912,.240360834278912,0,40,248,3,.579002127582096,17.3090245734179,.286359807937438
06,mat,.657439942899205,.241568616573016,.241568616573016,0,41,250,3,.67685836841428,17.1363757210905,.287798729161053
06,mat,.742226387160854,.243470064958836,.243470064958836,0,42,252,3,.777870789873469,16.8697581619121,.290064066590921
06,mat,.830282846383081,.246145762812434,.246145762812434,0,43,254,3,.882779024304324,16.5049902329038,.293251825219542
06,mat,.922385752154729,.249708604367622,.249708604367622,0,44,256,3,.992508092629341,16.0373639544053,.297496504376675
06,mat,1.01948944057194,.254331890863508,.254331890863508,0,45,258,3,1.10819496669345,15.4596038077697,.303004570767664
06,mat,1.12289141048288,.26030890627902,.26030890627902,0,46,260,4,1.23138545374964,14.7578110341376,.310125435494066
06,mat,1.23435858500129,.268159525038067,.268159525038067,0,47,262,4,1.36418462122706,13.9063624518246,.319478463772467
06,mat,1.35652599002572,.278842680203821,.278842680203821,0,48,262,4,1.50973177221763,12.8612003319712,.332206104157845
06,mat,1.49360276709383,.294174824489726,.294174824489726,0,49,264,4,1.67304157130228,11.5555067068204,.350472432389532
06,mat,1.65295005428759,.31774921438708,.31774921438708,0,50,266,4,1.86288389188271,9.90446516949922,.378558363208922
06,mat,1.84909551800731,.357371388193203,.357371388193203,0,51,268,4,2.09656662762077,7.8299761949443,.425763217174519
06,mat,2.11650574853299,.433736299224806,.433736299224806,0,52,270,4,2.41515240089605,5.31555309837108,.51674243731982
06,mat,2.57235617902685,.6327374016607,.6327374016607,0,53,276,4,2.95824105390408,2.49777311375034,.753827308671012
06,mat,3.99999999999992,2.06467098158333,2.06467098158333,0,54,280,4,4.6590997299999,.234583948567442,2.45979669488972
07,mat,-10.1541305602456,4.47213595499958,.89007,1,0,200,1,-12.125897746746,.000180873573988374,5.27819517061221
07,mat,-9.34686691066526,4.47213595499958,.89007,1,1,200,1,-11.173132638641,.000397666458584325,5.27819517061221
07,mat,-8.53960326108495,4.47213595499958,.89007,1,2,202,1,-10.2203675305359,.000914629659409163,5.27819517061221
07,mat,-7.73233961150464,4.47213595499958,.89007,1,3,202,1,-9.26760242243092,.00224170494617927,5.27819517061221
07,mat,-6.92507596192433,4.47213595499958,.89007,1,4,202,1,-8.31483731432589,.00601752046531969,5.27819517061221
07,mat,-6.11781231234403,4.47213595499958,.89007,1,5,204,1,-7.36207220622085,.018251390890616,5.27819517061221
07,mat,-5.31054866276372,3.97092856929447,.89007,1,6,204,1,-6.40930709811583,.0634184831434859,4.68665000532125
07,mat,-4.50328501318341,2.0201589207708,.89007,1,7,206,1,-5.4565419900108,.245035455168331,2.38427301110138
07,mat,-3.53082007863038,.890070719987075,.890070719987075,0,8,206,1,-4.30879966446515,1.26226625125706,1.05049735138018
07,mat,-2.94118993309148,.584628070473401,.584628070473401,0,9,206,1,-3.61289439281267,2.92577330003046,.69000162097651
07,mat,-2.60397913123623,.488945871899013,.488945871899013,0,10,208,1,-3.21490460812357,4.18290915306191,.57707363231277
07,mat,-2.35391391841837,.441394592042297,.441394592042297,0,11,210,1,-2.91976756132655,5.13270121959263,.52095169455827
07,mat,-2.14898113809437,.410966547026592,.410966547026592,0,12,212,1,-2.67789763109847,5.92089087839238,.48503928897196
07,mat,-1.97247073965833,.387880219247148,.387880219247148,0,13,212,1,-2.46957294196499,6.64667945976254,.457791874085924
07,mat,-1.81593274292463,.368662476246295,.368662476246295,0,14,212,1,-2.28482048660784,7.35770088442296,.43511031893692
07,mat,-1.67436168009367,.352063239859777,.352063239859777,0,15,214,1,-2.1177326101095,8.06786527814639,.41551923087234
07,mat,-1.54444862241823,.337570736396655,.337570736396655,0,16,214,1,-1.96440398134645,8.77547064449397,.398414593947424
07,mat,-1.42385286616,.324877320370788,.324877320370788,0,17,214,1,-1.82207200738959,9.47460714076711,.383433312555161
07,mat,-1.31085102564366,.31372154813997,.31372154813997,0,18,216,1,-1.688702678978,10.1604115857133,.370266820367614
07,mat,-1.20416136132783,.303862732027932,.303862732027932,0,19,216,1,-1.5627832354252,10.8304156292796,.358631048084721
07,mat,-1.10277921897522,.295083294920215,.295083294920215,0,20,216,1,-1.44312794329266,11.4844645534118,.348269202423289
07,mat,-1.00594000130148,.287201394835885,.287201394835885,0,21,218,1,-1.32883439403686,12.1234691150284,.338966666145552
07,mat,-.913027203115129,.280070740291675,.280070740291675,0,22,218,1,-1.2191749633733,12.7486594850084,.330550780144483
07,mat,-.823544819140394,.273579372940153,.273579372940153,0,23,218,1,-1.1135642458766,13.3608257622869,.322889406664285
07,mat,-.737074570608391,.267642871808904,.267642871808904,0,24,218,1,-1.01150857207871,13.9601034813828,.31588290866946
07,mat,-.653260006780713,.262197781921291,.262197781921291,0,25,220,2,-.91258724444607,14.5459460726607,.309456394038075
07,mat,-.571783323408122,.257194663618373,.257194663618373,0,26,220,2,-.816425177589866,15.1173647968156,.303551512091241
07,mat,-.492362573271467,.252593865950693,.252593865950693,0,27,220,2,-.72268960603394,15.6730818029898,.298121465179683
07,mat,-.414733940205321,.248362200718581,.248362200718581,0,28,222,2,-.631069163302789,16.2117165239589,.293127083252002
07,mat,-.338648970690327,.244472245470577,.244472245470577,0,29,224,2,-.541270614535222,16.7317311248891,.288536001225313
07,mat,-.263879869372041,.240903130341407,.240903130341407,0,30,226,2,-.453025106469216,17.2311837353018,.284323587643144
07,mat,-.190195422851209,.237640466744642,.237640466744642,0,31,228,2,-.366059751728446,17.7075797579782,.280472860515646
07,mat,-.117381166308924,.234678546363898,.234678546363898,0,32,230,2,-.280121430286417,18.1573816067552,.276977082657662
07,mat,-.0452118472051593,.232020188356434,.232020188356434,0,33,232,2,-.194944290013208,18.5758394983409,.273839581352258
07,mat,.0265370850710707,.229678075591404,.229678075591404,0,34,234,2,-.110263307223852,18.9566206221272,.271075325432983
07,mat,.0980999013028862,.227674914802524,.227674914802524,0,35,236,2,-.0258019860943131,19.2916615684866,.268711114302504
07,mat,.169726151491165,.226043741579576,.226043741579576,0,36,238,2,.0587342023483008,19.5710905068436,.266785937895876
07,mat,.241688882377869,.22482826217362,.22482826217362,0,37,240,3,.143667518878099,19.7832752202012,.265351380092837
07,mat,.314289446110312,.224083569063391,.224083569063391,0,38,242,3,.229353631449857,19.9149845543325,.264472463258118
07,mat,.387866908243989,.223877271170962,.223877271170962,0,39,242,3,.316192718903296,19.9517038892433,.264228982167543
07,mat,.462817725648681,.224291554650648,.224291554650648,0,40,244,3,.404652695621271,19.8780673435009,.264717936234178
07,mat,.539599674514991,.225426662438946,.225426662438946,0,41,246,3,.495273847521469,19.6783843038367,.266057636213474
07,mat,.618775659131934,.227406910669616,.227406910669616,0,42,248,3,.588720536942084,19.3371596726606,.268394805018919
07,mat,.701019662056333,.230389723945605,.230389723945605,0,43,250,3,.685788225271659,18.8396916863553,.271915241514272
07,mat,.787190455832175,.234581874757761,.234581874757761,0,44,252,3,.787490470492312,18.1723500686346,.2768629869303
07,mat,.878379019694705,.240264908809522,.240264908809522,0,45,254,3,.895114890285766,17.3228485460214,.283570332858121
07,mat,.976063395212574,.247843725289603,.247843725289603,0,46,256,3,1.01040592890598,16.2796155071753,.292515157645794
07,mat,1.08226491278509,.257929546837016,.257929546837016,0,47,258,3,1.13574924199025,15.0313438546425,.304418850896374
07,mat,1.19995279752174,.271511151382389,.271511151382389,0,48,260,4,1.27464922873195,13.5651517705332,.320448408191119
07,mat,1.33377837771933,.290317670923956,.290317670923956,0,49,262,4,1.43259557432854,11.8645988181476,.342644620832944
07,mat,1.49156512997604,.317664407394093,.317664407394093,0,50,264,4,1.61882186130376,9.90975427342082,.374920341835414
07,mat,1.68847606590921,.360899487410614,.360899487410614,0,51,266,4,1.85122408734103,7.67763514018531,.425948126509339
07,mat,1.95998605485782,.44039439677702,.44039439677702,0,52,268,4,2.17167112358094,5.15604181231192,.519771223778318
07,mat,2.42818032573777,.645860251195124,.645860251195124,0,53,274,4,2.72425287966644,2.39730276163479,.762270309545814
07,mat,3.99999999999992,2.29420665283264,2.29420665283264,0,54,280,4,4.5793778349999,.189991831962111,2.70771519408532
08,mat,-14.6029521057616,4.47213595499958,.9255,1,0,200,1,-17.8714696559259,5.23790579098345E-007,5.37142416548073
08,mat,-13.2996600317391,4.47213595499958,.9255,1,1,200,1,-16.3061025446561,2.25158984565942E-006,5.37142416548073
08,mat,-11.9963679577167,4.47213595499958,.9255,1,2,202,1,-14.7407354333863,1.01118199022366E-005,5.37142416548073
08,mat,-10.6930758836943,4.47213595499958,.9255,1,3,202,1,-13.1753683221165,4.79986824666321E-005,5.37142416548073
08,mat,-9.38978380967186,4.47213595499958,.9255,1,4,204,1,-11.6100012108466,.000242821581150591,5.37142416548073
08,mat,-8.08649173564944,4.47213595499958,.9255,1,5,204,1,-10.0446340995768,.00131179791387872,5.37142416548073
08,mat,-6.78319966162701,4.47213595499958,.9255,1,6,204,1,-8.47926698830702,.00752489177929349,5.37142416548073
08,mat,-5.47990758760459,4.47213595499958,.9255,1,7,206,1,-6.91389987703721,.044977571796773,5.37142416548073
08,mat,-4.17661551358216,1.96117876697937,.9255,1,8,206,1,-5.34853276576739,.259995382332983,2.35554623736427
08,mat,-2.92769170983154,.925497584053405,.925497584053405,0,9,208,1,-3.84846667479569,1.16747992411032,1.11160307694156
08,mat,-2.3982116927844,.66642343412306,.66642343412306,0,10,210,1,-3.21251513232824,2.25164271863058,.800432494564357
08,mat,-2.06310671128978,.531933066783908,.531933066783908,0,11,212,1,-2.81002490982931,3.53415850291007,.638897868511162
08,mat,-1.81686054683952,.450402151800059,.450402151800059,0,12,212,1,-2.51426185349684,4.92945704571092,.540972149931785
08,mat,-1.62096994876628,.397124883984269,.397124883984269,0,13,214,1,-2.27898021115214,6.34082544954378,.476981518453644
08,mat,-1.4569249719654,.360545362833677,.360545362833677,0,14,214,1,-2.08194792915523,7.69272436216218,.433046332706362
08,mat,-1.31442503896385,.334551646154809,.334551646154809,0,15,216,1,-1.9107931182537,8.93457003947365,.40182561863942
08,mat,-1.18722596644222,.315619388121596,.315619388121596,0,16,216,1,-1.75801597130548,10.0385885191532,.37908633044917
08,mat,-1.07129519654969,.301561937622408,.301561937622408,0,17,216,1,-1.61877303567258,10.9963093697334,.362202110005922
08,mat,-.963917872988882,.290942552946163,.290942552946163,0,18,216,1,-1.48980353286613,11.813688336914,.349447305579918
08,mat,-.863184405022691,.282774884209545,.282774884209545,0,19,218,1,-1.36881387835856,12.5059973855292,.33963722519127
08,mat,-.767743489052277,.276367384311905,.276367384311905,0,20,218,1,-1.25418103902236,13.0926157966446,.331941260637236
08,mat,-.676607681875506,.27122964478907,.27122964478907,0,21,218,1,-1.14471900970668,13.5933246596056,.325770388707895
08,mat,-.589031619146877,.26701456960425,.26701456960425,0,22,218,1,-1.0395325430179,14.0258787936418,.320707716880633
08,mat,-.504459938905729,.263479358658274,.263479358658274,0,23,220,2,-.937954600948688,14.4047858010737,.316461621123178
08,mat,-.422438142254742,.260453673856012,.260453673856012,0,24,220,2,-.839439290801482,14.7414099693119,.312827510571188
08,mat,-.342612097530076,.2578185067271,.2578185067271,0,25,220,2,-.743561269653786,15.044294371844,.309662445703137
08,mat,-.264680822405364,.255488893578629,.255488893578629,0,26,222,2,-.649959031559117,15.31990064971,.306864377735652
08,mat,-.188382814707094,.25340317189254,.25340317189254,0,27,224,2,-.558318489667638,15.5731299130752,.304359244622559
08,mat,-.113493338344949,.251516392761887,.251516392761887,0,28,226,2,-.468369716392506,15.8076535270871,.302093058817991
08,mat,-.0397969764721097,.249795678591801,.249795678591801,0,29,228,2,-.379853977368687,16.0261852371022,.300026331471576
08,mat,.0328966010017547,.248218144674751,.248218144674751,0,30,230,2,-.292542669607159,16.2305392690495,.298131576059582
08,mat,.104782699067085,.24676851111261,.24676851111261,0,31,232,2,-.206201214831269,16.4217909207775,.296390440095665
08,mat,.176048219517748,.245438364245507,.245438364245507,0,32,234,2,-.12060512773416,16.6002681826069,.294792818042694
08,mat,.246882851934693,.244225641678674,.244225641678674,0,33,236,2,-.0355265746342779,16.7655374971874,.293336232785211
08,mat,.317482844602743,.243135305349724,.243135305349724,0,34,238,2,.0492701557236125,16.9162442234695,.292026644041766
08,mat,.388055189167192,.242181114517399,.242181114517399,0,35,240,3,.134033678304883,17.0498064420287,.290880577878571
08,mat,.458822563357993,.241388377125463,.241388377125463,0,36,240,3,.219031448426591,17.1619759926863,.289928431336791
08,mat,.530029428711394,.240797367488054,.240797367488054,0,37,242,3,.304557085651416,17.2463235966579,.289218577369838
08,mat,.601953141465426,.240467013043782,.240467013043782,0,38,244,3,.390943718939299,17.2937422685945,.288821792955635
08,mat,.674907158810013,.240478636176248,.240478636176248,0,39,246,3,.478567837632634,17.2920705808076,.28883575334844
08,mat,.749257150703938,.240939530736895,.240939530736895,0,40,248,3,.567868643149483,17.2259776612184,.289389327793785
08,mat,.825455468563563,.241987219410495,.241987219410495,0,41,250,3,.659389448876019,17.0771401044102,.290647692994642
08,mat,.904034825127379,.243794737550215,.243794737550215,0,42,252,3,.75377008913427,16.8248556257116,.292818679456801
08,mat,.98567589807083,.246579897242482,.246579897242482,0,43,252,3,.851828117002136,16.4469232385172,.296163898436345
08,mat,1.07124068501235,.250620381305432,.250620381305432,0,44,254,3,.954598866576078,15.9208858003721,.301016871144321
08,mat,1.1618770837664,.256282169275559,.256282169275559,0,45,256,3,1.06346106294902,15.2252073955869,.30781717082854
08,mat,1.25911397141177,.264066660652318,.264066660652318,0,46,260,4,1.18025102043915,14.3407826312316,.317167021888044
08,mat,1.36512333956995,.274703427805701,.274703427805701,0,47,260,4,1.30757748985375,13.2517075416369,.329942704180619
08,mat,1.48304688343285,.28931681191417,.28931681191417,0,48,262,4,1.4492139203107,11.9468292996605,.347494649230932
08,mat,1.61780526584372,.30978759482512,.30978759482512,0,49,264,4,1.61107045577081,10.4201016197852,.372081839584852
08,mat,1.77765918411684,.339572911852708,.339572911852708,0,50,266,4,1.803068912034,8.67229260238136,.407856595376798
08,mat,1.97816092507577,.385951707256452,.385951707256452,0,51,268,4,2.04388893795557,6.71326927189378,.463561561617606
08,mat,2.25450863223411,.468006266912232,.468006266912232,0,52,272,4,2.37580656462029,4.56558741901221,.562116222982542
08,mat,2.72048439720127,.66314806025767,.66314806025767,0,53,276,4,2.93548397820045,2.27393995548155,.796498485735338
08,mat,3.99999999999992,1.77844104708332,1.77844104708332,0,54,280,4,4.4722934799999,.316170286688259,2.1360623454452
10,mat,-7.66889656036583,4.47213595499958,.709,1,0,200,1,-16.1220586930451,.0408220901517571,9.00744630873007
10,mat,-7.15911080272081,4.07957314288094,.709,1,1,202,1,-15.0952858294408,.0600856207064342,8.21677525388217
10,mat,-6.64932504507579,3.35549380159492,.709,1,2,202,1,-14.0685129658365,.0888151632044781,6.75838806361728
10,mat,-6.13953928743078,2.7528687428438,.709,1,3,204,1,-13.0417401022321,.131955953944045,5.54462512894448
10,mat,-5.62975352978576,2.24933659137147,.709,1,4,204,1,-12.0149672386278,.197647399005981,4.5304478175334
10,mat,-5.11996777214075,1.8220882522771,.709,1,5,206,1,-10.9881943750235,.301204311304546,3.66991573317572
10,mat,-4.61018201449573,1.44558548069834,.709,1,6,206,1,-9.96142151141918,.47853360871226,2.91159162715376
10,mat,-4.10039625685072,1.09746272389281,.709,1,7,208,1,-8.93464864781486,.830272099115849,2.21042845315243
10,mat,-3.46059406368802,.70900140828463,.70900140828463,0,8,208,1,-7.64600627175337,1.98932529261634,1.42801832998801
10,mat,-3.0507867183077,.51734883777359,.51734883777359,0,9,210,1,-6.82060255022523,3.73622519231635,1.04200586163306
10,mat,-2.76961293331321,.423096023390438,.423096023390438,0,10,212,1,-6.25428305608531,5.58627245022109,.852168796403895
10,mat,-2.55252811475025,.373002326280367,.373002326280367,0,11,214,1,-5.81704682996828,7.18748446954635,.751273767347294
10,mat,-2.37156095163416,.344738784985586,.344738784985586,0,12,214,1,-5.45255612087232,8.4143332197604,.694347427614104
10,mat,-2.2133784639555,.327322176595235,.327322176595235,0,13,216,1,-5.133956624103,9.33359901687642,.659268179904544
10,mat,-2.07128184063567,.314967842322964,.314967842322964,0,14,216,1,-4.84775608859058,10.0801633358253,.634384991254346
10,mat,-1.94171709763258,.304788837802573,.304788837802573,0,15,218,1,-4.58679634187267,10.7646988385831,.613883191305434
10,mat,-1.82252179342742,.295557313718954,.295557313718954,0,16,218,1,-4.3467219537762,11.4476562162287,.595289736551899
10,mat,-1.71215896839883,.286871294944596,.286871294944596,0,17,218,1,-4.12443729362102,12.1513858736062,.57779499834762
10,mat,-1.60940087404771,.27865079103394,.27865079103394,0,18,220,2,-3.91746952095742,12.8789198209282,.561237865838454
10,mat,-1.51322671674067,.270905940779498,.270905940779498,0,19,222,2,-3.72376262855803,13.6258292446181,.545638759832285
10,mat,-1.42273929648167,.263656452640471,.263656452640471,0,20,224,2,-3.54150954238179,14.3854413540051,.531037375653644
10,mat,-1.33719037378081,.25691961465448,.25691961465448,0,21,226,2,-3.36920321364949,15.1497503446548,.517468533592483
10,mat,-1.25593265390005,.250706148512626,.250706148512626,0,22,228,2,-3.20553990905394,15.9099945130983,.504953828488025
10,mat,-1.17840305487651,.245017554426168,.245017554426168,0,23,230,2,-3.04938551044689,16.6573380085281,.493496281955111
10,mat,-1.10412897601236,.239842945809812,.239842945809812,0,24,232,2,-2.8997881403689,17.3838553945927,.483073967036797
10,mat,-1.03268007418042,.23515233270016,.23515233270016,0,25,234,2,-2.75588103344172,18.0842881119678,.473626480161316
10,mat,-.963696049278166,.230897912218579,.230897912218579,0,26,236,2,-2.61693849978005,18.7568535666431,.465057540297188
10,mat,-.896852937969925,.227014741497753,.227014741497753,0,27,236,2,-2.48230803633352,19.4040274721662,.457236344312219
10,mat,-.831870384534711,.223427988107742,.223427988107742,0,28,238,2,-2.3514249712922,20.0320248496206,.450012170246791
10,mat,-.768503249136836,.220062352581311,.220062352581311,0,29,240,3,-2.22379556208421,20.649450397578,.443233355469215
10,mat,-.706534038377398,.216853469153357,.216853469153357,0,30,242,3,-2.09898174955107,21.2650912923557,.436770259204004
10,mat,-.645762622859609,.213758951820199,.213758951820199,0,31,244,3,-1.97658044782632,21.8852432251224,.430537510689574
10,mat,-.586009447614144,.210767345601492,.210767345601492,0,32,244,3,-1.85623001053741,22.51092535419,.424512038149603
10,mat,-.527103220621526,.207901258876511,.207901258876511,0,33,246,3,-1.73758543393578,23.1358660867326,.418739377713695
10,mat,-.46887566605564,.205214785299929,.205214785299929,0,34,248,3,-1.62030778926701,23.7455757834399,.413328480830331
10,mat,-.411157719736613,.202785518889425,.202785518889425,0,35,250,3,-1.50405655993271,24.3179030807166,.408435631645424
10,mat,-.353771010476841,.200702980741838,.200702980741838,0,36,250,3,-1.38847248384616,24.8251770821414,.404241136947806
10,mat,-.296526734773187,.199056715227301,.199056715227301,0,37,252,3,-1.2731752869203,25.237500095956,.400925350401664
10,mat,-.239226028426109,.19792602166203,.19792602166203,0,38,254,3,-1.15776443155562,25.5266726594582,.398647990839412
10,mat,-.181654088606707,.197372640468246,.197372640468246,0,39,256,3,-1.04180727774124,25.670013533159,.397533411264591
10,mat,-.123583656088907,.197437356300833,.197437356300833,0,40,256,3,-.924846096710049,25.6531881049127,.397663757120176
10,mat,-.0647751444545057,.198140076039703,.198140076039703,0,41,258,3,-.806398331173983,25.4715485810032,.399079123375061
10,mat,-.00497317668059414,.199483393363891,.199483393363891,0,42,260,4,-.685949619573943,25.1296537925553,.401784734026204
10,mat,.0560942594670371,.201459319062427,.201459319062427,0,43,260,4,-.562952094935486,24.6391247610748,.405764497794277
10,mat,.118718740151876,.204058620212745,.204058620212745,0,44,260,4,-.436818486061147,24.0154156971831,.410999818407805
10,mat,.183233312115785,.207282803743724,.207282803743724,0,45,262,4,-.306877994773987,23.2741297583891,.417493731011763
10,mat,.249993174093689,.211154547996158,.211154547996158,0,46,262,4,-.172415205986911,22.4284427120735,.425291912647083
10,mat,.31944808105466,.215731810725581,.215731810725581,0,47,262,4,-.0325242564218832,21.4867941214222,.434511097549129
10,mat,.392117943531001,.221114798321585,.221114798321585,0,48,262,4,.113842019358859,20.4533467800606,.44535311403509
10,mat,.468647717091706,.227455605924708,.227455605924708,0,49,264,4,.267982643280786,19.3288808955857,.45812430091622
10,mat,.549873876953939,.23497095510837,.23497095510837,0,50,264,4,.431582382015351,18.1122179520507,.473261162797066
10,mat,.63690312102917,.243964432989504,.243964432989504,0,51,264,4,.606870264849199,16.8014578847902,.491375162451416
10,mat,.731181444087179,.254866589431957,.254866589431957,0,52,264,4,.796758707769358,15.3948047538247,.513333481651212
10,mat,.834798221017133,.268342713104501,.268342713104501,0,53,266,4,1.00545597553395,13.8873821703618,.540476095751426
10,mat,.950768284537684,.285487618540793,.285487618540793,0,54,266,4,1.23903432178561,12.2694598643542,.575008099415808
10,mat,1.08393388813916,.308295083097479,.308295083097479,0,55,268,4,1.50724665626729,10.5212369932268,.620945211905186
10,mat,1.24257985872319,.340717576187525,.340717576187525,0,56,268,4,1.82677966611117,8.61412014670873,.68624820551773
10,mat,1.44308753132829,.391723477571427,.391723477571427,0,57,270,4,2.23062742781882,6.51689610416742,.788980529124811
10,mat,1.72485929858164,.486659608682629,.486659608682629,0,58,272,4,2.79815133370838,4.22230299043145,.98019388049592
10,mat,2.22906024831281,.740808433207198,.740808433207198,0,59,274,4,3.81367568923184,1.82216694795023,1.49208169302378
10,mat,3.99999999999992,2.78007475292899,2.78007475292899,0,60,280,4,7.38057188599984,.129385930216275,5.59942146733467
